,M,b,LD,CW,CT4,CT12
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,10.823529411764707,False,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,1.7058823529411764,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.4705882352941178,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.0588235294117647,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.4705882352941178,True,True,False
0,10,0,1.5294117647058822,True,True,False
0,10,0,1.3529411764705883,False,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.8823529411764706,False,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.47058823529411764,True,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.2352941176470589,False,False,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,1.4705882352941178,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.0588235294117647,True,True,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.5882352941176471,False,False,False
0,10,0,1.7058823529411764,True,False,False
0,10,0,14.0,False,False,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.7058823529411765,False,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.0,True,False,False
0,10,0,0.5882352941176471,False,False,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.2941176470588236,False,False,False
0,10,0,0.8235294117647058,False,False,False
0,10,0,1.3529411764705883,True,True,False
0,10,0,11.764705882352942,False,False,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.23529411764705882,True,False,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.8823529411764706,True,True,False
0,10,0,1.3529411764705883,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,1.2941176470588236,True,False,False
0,10,0,1.2941176470588236,True,False,False
0,10,0,1.2941176470588236,True,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,1.2352941176470589,True,False,False
0,10,0,0.4117647058823529,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.2352941176470589,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.4705882352941178,True,False,False
0,10,0,1.5294117647058822,True,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.3529411764705883,True,False,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.35294117647058826,True,True,False
0,10,0,11.705882352941176,False,False,False
0,10,0,1.3529411764705883,True,False,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.5294117647058824,False,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.0,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,1.1176470588235294,False,False,False
0,10,0,1.3529411764705883,False,False,False
0,10,0,0.6470588235294118,False,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,1.411764705882353,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,1.1764705882352942,True,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.47058823529411764,True,False,False
0,10,0,1.0,False,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.9411764705882353,False,False,False
0,10,0,1.3529411764705883,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.35294117647058826,True,True,False
0,10,0,0.4117647058823529,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.7058823529411765,True,True,True
0,10,0,0.7647058823529411,False,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.4117647058823529,True,True,True
0,10,0,1.3529411764705883,False,False,False
0,10,0,1.2352941176470589,True,False,False
0,10,0,1.0,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.5882352941176471,False,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.3529411764705883,True,False,False
0,10,0,0.29411764705882354,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,1.2941176470588236,True,False,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,1.0,True,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,1.7058823529411764,False,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.1764705882352942,True,False,False
0,10,0,0.7647058823529411,False,False,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.47058823529411764,True,False,False
0,10,0,0.4117647058823529,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.35294117647058826,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.588235294117647,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.29411764705882354,True,False,False
0,10,0,1.2352941176470589,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.411764705882353,True,True,False
0,10,0,12.117647058823529,False,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.47058823529411764,True,False,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,1.7647058823529411,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.6470588235294118,True,True,True
0,10,0,11.176470588235293,False,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.1764705882352942,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,1.2941176470588236,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.3529411764705883,True,True,False
0,10,0,1.1176470588235294,False,False,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.8235294117647058,False,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,1.8235294117647058,True,True,False
0,10,0,1.2941176470588236,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,1.0,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.9411764705882353,False,False,False
0,10,0,0.6470588235294118,True,True,True
0,10,0,0.5294117647058824,True,True,True
0,10,0,1.0588235294117647,True,True,False
0,10,0,1.2941176470588236,False,False,False
0,10,0,1.0,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.8235294117647058,False,False,False
0,10,0,1.0,True,False,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.29411764705882354,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,1.0588235294117647,False,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.35294117647058826,True,True,False
0,10,0,1.0,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.1764705882352942,True,False,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,1.3529411764705883,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.6470588235294117,True,True,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,0.23529411764705882,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.1176470588235294,False,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,1.0,False,False,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,1.0,True,False,False
0,10,0,0.4117647058823529,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,12.0,False,False,False
0,10,0,1.2352941176470589,True,True,False
0,10,0,0.8235294117647058,False,False,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,1.4705882352941178,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,1.2352941176470589,True,True,False
0,10,0,1.0588235294117647,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.2352941176470589,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,1.2352941176470589,True,True,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.47058823529411764,True,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.6470588235294118,False,False,False
0,10,0,0.6470588235294118,True,True,True
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,11.352941176470589,False,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.47058823529411764,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.3529411764705883,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,1.1764705882352942,True,False,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,1.5294117647058822,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.47058823529411764,True,True,True
0,10,0,1.8823529411764706,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.5882352941176471,False,False,False
0,10,0,1.4705882352941178,True,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.0,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.8235294117647058,False,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,1.3529411764705883,False,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,0.4117647058823529,True,True,False
0,10,0,1.2352941176470589,True,False,False
0,10,0,1.0,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,1.0,True,True,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.9411764705882353,False,False,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,1.3529411764705883,True,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.2352941176470589,True,False,False
0,10,0,0.7058823529411765,False,False,False
0,10,0,1.2352941176470589,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.35294117647058826,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,1.2941176470588236,True,False,False
0,10,0,0.4117647058823529,False,False,False
0,10,0,1.0588235294117647,False,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,1.1176470588235294,True,True,False
0,10,0,10.529411764705882,False,False,False
0,10,0,0.5294117647058824,True,True,True
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.35294117647058826,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.47058823529411764,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,1.3529411764705883,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.1764705882352942,True,False,False
0,10,0,1.5294117647058822,True,False,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,11.647058823529411,False,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,1.0588235294117647,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.47058823529411764,False,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.0,True,True,False
0,10,0,1.2941176470588236,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,1.2941176470588236,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,1.7058823529411764,True,False,False
0,10,0,1.2941176470588236,True,True,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,1.0588235294117647,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,1.4705882352941178,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,1.3529411764705883,True,True,False
0,10,0,9.529411764705882,False,False,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,1.0588235294117647,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,1.5294117647058822,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.35294117647058826,True,False,False
0,10,0,0.5294117647058824,False,False,False
0,10,0,12.647058823529411,False,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,1.0,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.0588235294117647,False,False,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,1.0,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.2352941176470589,True,True,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,1.588235294117647,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,11.411764705882353,False,False,False
0,10,0,1.0,False,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.588235294117647,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.4117647058823529,True,True,True
0,10,0,1.5294117647058822,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,1.1764705882352942,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.7058823529411765,False,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.0,True,False,False
0,10,0,0.7058823529411765,False,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.0,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.0588235294117647,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.2941176470588236,True,False,False
0,10,0,1.2941176470588236,True,False,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,14.058823529411764,False,False,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.35294117647058826,True,True,False
0,10,0,1.4705882352941178,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.9411764705882353,False,False,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.6470588235294118,False,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,1.7058823529411764,False,False,False
0,10,0,1.411764705882353,False,False,False
0,10,0,0.4117647058823529,True,True,True
0,10,0,1.2941176470588236,False,False,False
0,10,0,13.352941176470589,False,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,0.35294117647058826,True,True,False
0,10,0,0.9411764705882353,False,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,1.0,False,False,False
0,10,0,0.7058823529411765,False,False,False
0,10,0,1.411764705882353,True,False,False
0,10,0,0.5294117647058824,True,True,True
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,1.0,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,1.0,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.7647058823529411,True,True,True
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.8823529411764706,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.6470588235294118,True,True,True
0,10,0,1.411764705882353,True,False,False
0,10,0,1.7058823529411764,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.8235294117647058,True,True,False
0,10,0,1.411764705882353,True,False,False
0,10,0,0.5882352941176471,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,1.5294117647058822,True,True,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,2.411764705882353,True,True,False
0,10,0,0.6470588235294118,False,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.47058823529411764,True,False,False
0,10,0,0.7647058823529411,True,False,False
0,10,0,1.2941176470588236,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.5294117647058824,True,False,False
0,10,0,1.5294117647058822,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,1.2352941176470589,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.8823529411764706,True,False,False
0,10,0,1.411764705882353,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,1.0588235294117647,True,False,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.35294117647058826,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,1.588235294117647,False,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.9411764705882353,True,True,False
0,10,0,1.0,True,True,False
0,10,0,10.352941176470589,False,False,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.5882352941176471,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.6470588235294118,True,True,False
0,10,0,0.9411764705882353,True,False,False
0,10,0,1.2352941176470589,True,True,False
0,10,0,0.7058823529411765,True,False,False
0,10,0,11.647058823529411,False,False,False
0,10,0,1.3529411764705883,True,False,False
0,10,0,1.2352941176470589,False,False,False
0,10,0,1.6470588235294117,True,False,False
0,10,0,1.1176470588235294,True,False,False
0,10,0,0.5294117647058824,True,True,False
0,10,0,0.7647058823529411,True,True,False
0,10,0,0.7058823529411765,True,True,False
0,10,0,0.8235294117647058,True,False,False
0,10,0,0.6470588235294118,True,False,False
0,10,0,0.5882352941176471,True,True,True
0,10,0,1.2352941176470589,False,False,False
